,head,relation,tail
1200,7833,end_date,20070916
1201,7834,end_date,20070916
1202,7835,end_date,20070916
1203,7836,end_date,20070916
1204,7837,end_date,20070916
1205,7838,end_date,20070916
1206,7839,end_date,20070916
1207,7840,end_date,20070916
1208,7841,end_date,20070916
1209,7842,end_date,20070916
1210,7843,end_date,20070916
1211,7844,end_date,20070916
1212,7845,end_date,20070916
1213,7846,end_date,20070916
1214,7847,end_date,20070916
1215,7848,end_date,20070916
1216,7849,end_date,20070916
1217,7850,end_date,20070916
1218,7851,end_date,20070916
1219,7852,end_date,20070916
1220,7853,end_date,20070916
1221,7854,end_date,20070916
1222,7855,end_date,20070916
1223,7856,end_date,20070916
1224,7857,end_date,20070916
1225,7858,end_date,20070916
1226,7859,end_date,20070916
1227,7860,end_date,20060710
1228,7861,end_date,20090715
1229,7862,end_date,20090715
1230,7863,end_date,20090715
1231,7864,end_date,20090714
1232,7865,end_date,20090715
1233,7866,end_date,20090714
1234,7867,end_date,20090715
1235,7868,end_date,20090715
1236,7869,end_date,20090715
1237,7870,end_date,20090714
1238,7871,end_date,20090714
1239,7872,end_date,20090714
1240,7873,end_date,20090710
1241,7874,end_date,20090710
1242,7875,end_date,20090710
1243,7876,end_date,20090710
1244,7877,end_date,20090710
1245,7878,end_date,20090710
1246,7879,end_date,20090710
1247,7880,end_date,20090710
1248,7881,end_date,20090710
1249,7882,end_date,20090710
1250,7883,end_date,20090710
1251,7884,end_date,20090710
1252,7885,end_date,20090709
1253,7886,end_date,20090709
1254,7887,end_date,20090709
1255,7888,end_date,20090709
1256,7889,end_date,20090709
1257,7890,end_date,20090709
1258,7891,end_date,20090709
1259,7892,end_date,20090709
1260,7893,end_date,20090709
1261,7894,end_date,20090812
1262,7895,end_date,20090812
1263,7896,end_date,20090714
1264,7897,end_date,20090714
1265,7898,end_date,20090714
1266,7899,end_date,20090712
1267,7900,end_date,20090718
1268,7901,end_date,20090718
1269,7902,end_date,20090718
1270,7903,end_date,20090718
1271,7904,end_date,20090718
1272,7905,end_date,20090718
1273,7906,end_date,20090718
1274,7907,end_date,20090718
1275,7908,end_date,20090718
1276,7909,end_date,20090718
1277,7910,end_date,20090712
1278,7911,end_date,20090713
1279,7912,end_date,20090713
1280,7913,end_date,20090713
1281,7914,end_date,20090713
1282,7915,end_date,20090713
1283,7916,end_date,20090713
1284,7917,end_date,20090713
1285,7918,end_date,20090713
1286,7919,end_date,20090713
1287,7920,end_date,20090713
1288,7921,end_date,20090713
1289,7922,end_date,20090812
1290,7923,end_date,20090812
1291,7924,end_date,20090812
1292,7925,end_date,20090812
1293,7926,end_date,20090812
1294,7927,end_date,20090812
1295,7928,end_date,20090812
1296,7929,end_date,20090812
1297,7930,end_date,20090812
1298,7931,end_date,20090812
1299,7932,end_date,20090812
1300,7933,end_date,20090812
1301,7934,end_date,20090812
1302,7935,end_date,20090716
1303,7936,end_date,20090716
1304,7937,end_date,20090716
1305,7938,end_date,20090716
1306,7939,end_date,20090716
1307,7940,end_date,20090716
1308,7941,end_date,20090716
1309,7942,end_date,20090708
1310,7943,end_date,20090708
1311,7944,end_date,20090708
1312,7945,end_date,20090708
1313,7946,end_date,20090715
1314,7947,end_date,20090715
1315,7948,end_date,20080816
1316,7949,end_date,20090718
1317,7950,end_date,20090807
1318,7951,end_date,20090715
1319,7952,end_date,20090715
1320,7953,end_date,20090715
1321,7954,end_date,20090715
1322,7955,end_date,20090715
1323,7956,end_date,20090715
1324,7957,end_date,20090715
1325,7958,end_date,20090715
1326,7959,end_date,20090715
1327,7960,end_date,20090715
1328,7961,end_date,20090715
1329,7962,end_date,20090715
1330,7963,end_date,20090715
1331,7964,end_date,20090715
1332,7965,end_date,20090715
1333,7966,end_date,20090715
1334,7967,end_date,20060729
1335,7968,end_date,20070917
1336,7969,end_date,20070917
1337,7970,end_date,20090707
1338,7971,end_date,20090707
1339,7972,end_date,20090707
1340,7973,end_date,20090716
1341,7974,end_date,20090716
1342,7975,end_date,20090716
1343,7976,end_date,20090716
1344,7977,end_date,20090716
1345,7978,end_date,20090716
1346,7979,end_date,20090716
1347,7980,end_date,20090708
1348,7981,end_date,20090716
1349,7982,end_date,20090716
1350,7983,end_date,20090716
1351,7984,end_date,20090716
1352,7985,end_date,20090716
1353,7986,end_date,20090708
1354,7987,end_date,20090708
1355,7988,end_date,20090708
1356,7989,end_date,20090708
1357,7990,end_date,20090708
1358,7991,end_date,20090708
1359,7992,end_date,20090708
1360,7993,end_date,20090708
1361,7994,end_date,20090708
1362,7995,end_date,20090708
1363,7996,end_date,20090708
1364,7997,end_date,20090708
1365,7998,end_date,20090708
1366,7999,end_date,20090708
1367,8000,end_date,20090708
1368,8001,end_date,20090708
1369,8002,end_date,20090708
1370,8003,end_date,20090708
1371,8004,end_date,20090708
1372,8005,end_date,20090708
1373,8006,end_date,20090708
1374,8007,end_date,20090708
1375,8008,end_date,20090708
1376,8009,end_date,20090708
1377,8010,end_date,20090708
1378,8011,end_date,20090708
1379,8012,end_date,20090708
1380,8013,end_date,20090708
1381,8014,end_date,20090708
1382,8015,end_date,20090708
1383,8016,end_date,20090708
1384,8017,end_date,20090708
1385,8018,end_date,20090708
1386,8019,end_date,20090708
1387,8020,end_date,20090708
1388,8021,end_date,20090714
1389,8022,end_date,20100817
1390,8023,end_date,20100922
1391,8024,end_date,20100922
1392,8025,end_date,20100922
1393,8026,end_date,20100921
1394,8027,end_date,20100921
1395,8028,end_date,20100921
1396,8029,end_date,20100921
1397,8030,end_date,20100921
1398,8031,end_date,20100921
1399,8032,end_date,20110710
1400,8033,end_date,20110710
1401,8034,end_date,20110710
1402,8035,end_date,20080808
1403,8036,end_date,20080808
1404,8037,end_date,20080808
1405,8038,end_date,20110711
1406,8039,end_date,20110711
1407,8040,end_date,20110711
1408,8041,end_date,20110727
1409,8042,end_date,20120814
1410,8043,end_date,20120814
1411,8044,end_date,20120917
1412,8045,end_date,20120917
1413,8046,end_date,20120917
1414,8047,end_date,20120917
1415,8048,end_date,20120917
1416,8049,end_date,20120821
1417,8050,end_date,20120821
1418,8051,end_date,20120821
1419,8052,end_date,20120821
1420,8053,end_date,20120821
1421,8054,end_date,20120821
1422,8055,end_date,20120821
1423,8056,end_date,20120821
1424,8057,end_date,20120830
1425,8058,end_date,20120830
1426,8059,end_date,20120830
1427,8060,end_date,20120830
1428,8061,end_date,20120830
1429,8062,end_date,20120830
1430,8063,end_date,20120816
1431,8064,end_date,20120816
1432,8065,end_date,20120816
1433,8066,end_date,20120816
1434,8067,end_date,20120816
1435,8068,end_date,20120816
1436,8069,end_date,20120816
1437,8070,end_date,20120816
1438,8071,end_date,20120816
1439,8072,end_date,20110727
1440,8073,end_date,20120915
1441,8074,end_date,20120916
1442,8075,end_date,20120915
1443,8076,end_date,20120917
1444,8077,end_date,20120917
1445,8078,end_date,20120814
1446,8079,end_date,20120814
1447,8080,end_date,20120814
1448,8081,end_date,20120917
1449,8082,end_date,20120917
1450,8083,end_date,20090714
1451,8084,end_date,20090714
1452,8085,end_date,20090714
1453,8086,end_date,20120816
1454,8087,end_date,20120816
1455,8088,end_date,20120816
1456,8089,end_date,20120816
1457,8090,end_date,20120816
1458,8091,end_date,20120816
1459,8092,end_date,20120917
1460,8093,end_date,20120917
1461,8094,end_date,20120917
1462,8095,end_date,20120917
1463,8096,end_date,20110728
1464,8097,end_date,20110728
1465,8098,end_date,20110727
1466,8099,end_date,20110727
1467,8100,end_date,20110727
1468,8101,end_date,20110727
1469,8102,end_date,20120821
1470,8103,end_date,20120821
1471,8104,end_date,20120821
1472,8105,end_date,20110728
1473,8106,end_date,20110728
1474,8107,end_date,20110728
1475,8108,end_date,20110728
1476,8109,end_date,20120706
1477,8110,end_date,20120706
1478,8111,end_date,20120815
1479,8112,end_date,20120815
1480,8113,end_date,20120815
1481,8114,end_date,20120815
1482,8115,end_date,20120815
1483,8116,end_date,20120815
1484,8117,end_date,20120815
1485,8118,end_date,20120706
1486,8119,end_date,20120815
1487,8120,end_date,20120815
1488,8121,end_date,20120706
1489,8122,end_date,20120706
1490,8123,end_date,20120706
1491,8124,end_date,20120815
1492,8125,end_date,20120815
1493,8126,end_date,20120706
1494,8127,end_date,20120706
1495,8128,end_date,20120815
1496,8129,end_date,20120815
1497,8130,end_date,20120815
1498,8131,end_date,20120815
1499,8132,end_date,20120815
1500,8133,end_date,20120815
1501,8134,end_date,20120706
1502,8135,end_date,20120706
1503,8136,end_date,20120706
1504,8137,end_date,20120706
1505,8138,end_date,20120815
1506,8139,end_date,20120815
1507,8140,end_date,20120706
1508,8141,end_date,20120706
1509,8142,end_date,20120706
1510,8143,end_date,20120815
1511,8144,end_date,20120815
1512,8145,end_date,20120728
1513,8146,end_date,20120728
1514,8147,end_date,20120728
1515,8148,end_date,20120728
1516,8149,end_date,20120728
1517,8150,end_date,20120728
1518,8151,end_date,20110727
1519,8152,end_date,20110727
1520,8153,end_date,20110727
1521,8154,end_date,20110727
1522,8155,end_date,20120815
1523,8156,end_date,20110729
1524,8157,end_date,20110729
1525,8158,end_date,20110729
1526,8159,end_date,20120830
1527,8160,end_date,20120830
1528,8161,end_date,20120830
1529,8162,end_date,20120830
1530,8163,end_date,20120830
1531,8164,end_date,20120830
1532,8165,end_date,20120830
1533,8166,end_date,20120830
1534,8167,end_date,20120830
1535,8168,end_date,20120830
1536,8169,end_date,20120830
1537,8170,end_date,20120830
1538,8171,end_date,20110710
1539,8172,end_date,20110710
1540,8173,end_date,20120830
1541,8174,end_date,20120830
1542,8175,end_date,20120830
1543,8176,end_date,20120918
1544,8177,end_date,20120918
1545,8178,end_date,20120917
1546,8179,end_date,20120918
1547,8180,end_date,20120917
1548,8181,end_date,20120918
1549,8182,end_date,20100710
1550,8183,end_date,20100710
1551,8184,end_date,20120917
1552,8185,end_date,20120917
1553,8186,end_date,20110711
1554,8187,end_date,20110711
1555,8188,end_date,20110711
1556,8189,end_date,20120917
1557,8190,end_date,20120917
1558,8191,end_date,20120917
1559,8192,end_date,20120917
1560,8193,end_date,20120917
1561,8194,end_date,20120917
1562,8195,end_date,20110709
1563,8196,end_date,20110709
1564,8197,end_date,20110709
1565,8198,end_date,20110712
1566,8199,end_date,20110709
1567,8200,end_date,20110709
1568,8201,end_date,20110709
1569,8202,end_date,20110714
1570,8203,end_date,20110710
1571,8204,end_date,20110714
1572,8205,end_date,20110709
1573,8206,end_date,20110709
1574,8207,end_date,20110709
1575,8208,end_date,20120828
1576,8209,end_date,20110727
1577,8210,end_date,20110727
1578,8211,end_date,20110727
1579,8212,end_date,20110727
1580,8213,end_date,20110727
1581,8214,end_date,20110727
1582,8215,end_date,20110727
1583,8216,end_date,20110727
1584,8217,end_date,20110727
1585,8218,end_date,20110727
1586,8219,end_date,20110727
1587,8220,end_date,20110727
1588,8221,end_date,20110727
1589,8222,end_date,20110727
1590,8223,end_date,20110727
1591,8224,end_date,20110727
1592,8225,end_date,20110727
1593,8226,end_date,20110727
1594,8227,end_date,20110726
1595,8228,end_date,20110726
1596,8229,end_date,20110726
1597,8230,end_date,20110726
1598,8231,end_date,20110726
1599,8232,end_date,20110728
1600,8233,end_date,20110728
1601,8234,end_date,20110728
1602,8235,end_date,20110728
1603,8236,end_date,20110728
1604,8237,end_date,20110728
1605,8238,end_date,20110728
1606,8239,end_date,20110728
1607,8240,end_date,20110728
1608,8241,end_date,20110728
1609,8242,end_date,20110809
1610,8243,end_date,20110910
1611,8244,end_date,20110910
1612,8245,end_date,20110910
1613,8246,end_date,20110910
1614,8247,end_date,20110910
1615,8248,end_date,20110910
1616,8249,end_date,20110910
1617,8250,end_date,20110910
1618,8251,end_date,20110710
1619,8252,end_date,20110911
1620,8253,end_date,20110911
1621,8254,end_date,20110911
1622,8255,end_date,20110911
1623,8256,end_date,20110911
1624,8257,end_date,20110911
1625,8258,end_date,20110911
1626,8259,end_date,20110911
1627,8260,end_date,20110911
1628,8261,end_date,20110911
1629,8262,end_date,20110911
1630,8263,end_date,20110911
1631,8264,end_date,20110911
1632,8265,end_date,20110911
1633,8266,end_date,20110911
1634,8267,end_date,20110911
1635,8268,end_date,20110911
1636,8269,end_date,20110911
1637,8270,end_date,20110911
1638,8271,end_date,20110911
1639,8272,end_date,20110911
1640,8273,end_date,20110911
1641,8274,end_date,20110911
1642,8275,end_date,20110911
1643,8276,end_date,20110911
1644,8277,end_date,20110911
1645,8278,end_date,20110911
1646,8279,end_date,20110911
1647,8280,end_date,20110911
1648,8281,end_date,20110911
1649,8282,end_date,20110911
1650,8283,end_date,20110911
1651,8284,end_date,20110911
1652,8285,end_date,20110911
1653,8286,end_date,20110911
1654,8287,end_date,20110911
1655,8288,end_date,20110911
1656,8289,end_date,20110911
1657,8290,end_date,20110911
1658,8291,end_date,20110911
1659,8292,end_date,20110911
1660,8293,end_date,20110911
1661,8294,end_date,20110911
1662,8295,end_date,20030912
1663,8296,end_date,20030912
1664,8297,end_date,20030912
1665,8298,end_date,20030912
1666,8299,end_date,20030912
1667,8300,end_date,20030912
1668,8301,end_date,20030912
1669,8302,end_date,20030912
1670,8303,end_date,20030912
1671,8304,end_date,20030912
1672,8305,end_date,20030912
1673,8306,end_date,20030912
1674,8307,end_date,20030912
1675,8308,end_date,20030912
1676,8309,end_date,20100911
1677,8310,end_date,20090716
1678,8311,end_date,20090716
1679,8312,end_date,20090716
1680,8313,end_date,20130715
1681,8314,end_date,20130715
1682,8315,end_date,20130714
1683,8316,end_date,20130714
1684,8317,end_date,20130715
1685,8318,end_date,20130715
1686,8319,end_date,20130715
1687,8320,end_date,20130715
1688,8321,end_date,20130715
1689,8322,end_date,20130715
1690,8323,end_date,20130715
1691,8324,end_date,20130715
1692,8325,end_date,20130715
1693,8326,end_date,20130714
1694,8327,end_date,20130715
1695,8328,end_date,20130715
1696,8329,end_date,20130715
1697,8330,end_date,20130715
1698,8331,end_date,20130715
1699,8332,end_date,20130715
1700,8333,end_date,20130715
1701,8334,end_date,20130715
1702,8335,end_date,20130715
1703,8336,end_date,20130715
1704,8337,end_date,20130714
1705,8338,end_date,20130714
1706,8339,end_date,20130714
1707,8340,end_date,20130714
1708,8341,end_date,20130715
1709,8342,end_date,20130715
1710,8343,end_date,20130715
1711,8344,end_date,20130716
1712,8345,end_date,20130715
1713,8346,end_date,20130715
1714,8347,end_date,20130714
1715,8348,end_date,20130714
1716,8349,end_date,20130714
1717,8350,end_date,20130715
1718,8351,end_date,20130715
1719,8352,end_date,20090716
1720,8353,end_date,20090716
1721,8354,end_date,20090707
1722,8355,end_date,20100921
1723,8356,end_date,20100921
1724,8357,end_date,20100921
1725,8358,end_date,20100921
1726,8359,end_date,20100921
1727,8360,end_date,20100921
1728,8361,end_date,20100921
1729,8362,end_date,20100921
1730,8363,end_date,20100921
1731,8364,end_date,20100921
1732,8365,end_date,20100921
1733,8366,end_date,20100921
1734,8367,end_date,20100921
1735,8368,end_date,20100921
1736,8369,end_date,20100921
1737,8370,end_date,20100921
1738,8371,end_date,20100921
1739,8372,end_date,20100921
1740,8373,end_date,20100921
1741,8374,end_date,20100921
1742,8375,end_date,20100921
1743,8376,end_date,20100921
1744,8377,end_date,20100921
1745,8378,end_date,20100921
1746,8379,end_date,20110727
1747,8380,end_date,20110727
1748,8381,end_date,20110727
1749,8382,end_date,20110727
1750,8383,end_date,20110727
1751,8384,end_date,20110727
1752,8385,end_date,20110727
1753,8386,end_date,20110727
1754,8387,end_date,20110727
1755,8388,end_date,20110727
1756,8389,end_date,20110727
1757,8390,end_date,20110727
1758,8391,end_date,20110727
1759,8392,end_date,20110727
1760,8393,end_date,20110727
1761,8394,end_date,20110727
1762,8395,end_date,20110727
1763,8396,end_date,20110727
1764,8397,end_date,20110727
1765,8398,end_date,20110727
1766,8399,end_date,20110727
1767,8400,end_date,20110727
1768,8401,end_date,20110727
1769,8402,end_date,20110727
1770,8403,end_date,20110727
1771,8404,end_date,20110727
1772,8405,end_date,20110727
1773,8406,end_date,20060102
1774,8407,end_date,20060102
1775,8408,end_date,20060102
1776,8409,end_date,20120830
1777,8410,end_date,20120918
1778,8411,end_date,20120918
1779,8412,end_date,20120917
1780,8413,end_date,20120918
1781,8414,end_date,20120918
1782,8415,end_date,20120918
1783,8416,end_date,20120918
1784,8417,end_date,20120918
1785,8418,end_date,20120918
1786,8419,end_date,20120918
1787,8420,end_date,20120918
1788,8421,end_date,20120918
1789,8422,end_date,20120918
1790,8423,end_date,20120918
1791,8424,end_date,20120918
1792,8425,end_date,20120918
1793,8426,end_date,20120918
1794,8427,end_date,20120917
